Date, Open , High , Low , Last ,Ask High,Bid Low
26-08-14,1.2495,1.2513,1.2478,1.249,1.2519,1.2478
27-08-14,1.2491,1.2496,1.2457,1.2473,1.2503,1.2457
28-08-14,1.2473,1.2504,1.245,1.249,1.2509,1.245
29-08-14,1.2491,1.2497,1.2465,1.2483,1.2502,1.2465
01-09-14,1.2482,1.25,1.248,1.2496,1.2505,1.248
02-09-14,1.2496,1.2542,1.2487,1.2531,1.2548,1.2487
03-09-14,1.2529,1.255,1.2502,1.2508,1.2555,1.2502
04-09-14,1.2513,1.2557,1.2497,1.2551,1.2563,1.2497
05-09-14,1.2549,1.2566,1.2515,1.253,1.2572,1.2515
08-09-14,1.2535,1.2591,1.2522,1.2588,1.2597,1.2522
09-09-14,1.2585,1.2645,1.2575,1.262,1.265,1.2575
10-09-14,1.2622,1.2666,1.2603,1.2632,1.2671,1.2603
11-09-14,1.2628,1.2652,1.261,1.2636,1.2657,1.261
12-09-14,1.2632,1.266,1.2601,1.2629,1.2666,1.2601
15-09-14,1.2632,1.2668,1.2619,1.2634,1.2673,1.2619
16-09-14,1.2631,1.2643,1.2585,1.2598,1.2648,1.2585
17-09-14,1.2597,1.2679,1.2591,1.2673,1.2684,1.2591
18-09-14,1.267,1.2696,1.2655,1.2663,1.2702,1.2655
19-09-14,1.2663,1.2689,1.2636,1.2666,1.2695,1.2636
22-09-14,1.2658,1.2702,1.2636,1.2696,1.2708,1.2636
23-09-14,1.2696,1.2702,1.2655,1.2684,1.2709,1.2655
24-09-14,1.2688,1.2694,1.264,1.2668,1.27,1.264
25-09-14,1.2668,1.2707,1.2651,1.2698,1.2713,1.2651
26-09-14,1.2698,1.2751,1.2674,1.2742,1.2759,1.2674
29-09-14,1.2738,1.2768,1.272,1.2735,1.2773,1.272
30-09-14,1.2735,1.2771,1.272,1.2756,1.2777,1.272
01-10-14,1.2754,1.2779,1.2712,1.272,1.2785,1.2712
02-10-14,1.2714,1.2735,1.2696,1.2714,1.2741,1.2696
03-10-14,1.2716,1.2825,1.2709,1.2821,1.2831,1.2709
06-10-14,1.2817,1.2817,1.2746,1.2758,1.2826,1.2746
07-10-14,1.2766,1.2793,1.2736,1.2751,1.2798,1.2736
08-10-14,1.2746,1.2804,1.2721,1.2731,1.2809,1.2721
09-10-14,1.2725,1.2747,1.267,1.2714,1.2755,1.267
10-10-14,1.2712,1.2767,1.269,1.275,1.2774,1.269
13-10-14,1.2757,1.2764,1.2697,1.272,1.277,1.2697
14-10-14,1.2714,1.2773,1.2685,1.2755,1.2778,1.2685
15-10-14,1.276,1.2787,1.2694,1.2712,1.2793,1.2694
16-10-14,1.272,1.2763,1.2693,1.274,1.2768,1.2693
17-10-14,1.2736,1.2758,1.2712,1.2752,1.2766,1.2712
20-10-14,1.275,1.275,1.2685,1.2691,1.2761,1.2685
21-10-14,1.2695,1.2722,1.2676,1.2714,1.273,1.2676
22-10-14,1.2709,1.2732,1.2682,1.2731,1.2738,1.2682
23-10-14,1.2729,1.2772,1.2706,1.2771,1.2779,1.2706
24-10-14,1.2771,1.2774,1.2741,1.2753,1.278,1.2741
27-10-14,1.2754,1.2764,1.2733,1.2745,1.2769,1.2733
28-10-14,1.2741,1.2749,1.2713,1.272,1.2755,1.2713
29-10-14,1.2716,1.278,1.2698,1.2776,1.2788,1.2698
30-10-14,1.2778,1.2805,1.2755,1.2772,1.2811,1.2755
31-10-14,1.2777,1.2876,1.2764,1.2863,1.2882,1.2764
03-11-14,1.2846,1.2917,1.2846,1.2905,1.2922,1.2846
04-11-14,1.2905,1.2913,1.2877,1.2888,1.2919,1.2877
05-11-14,1.2889,1.2976,1.2874,1.2936,1.2982,1.2874
06-11-14,1.2936,1.2963,1.2905,1.296,1.2968,1.2905
07-11-14,1.296,1.2973,1.2878,1.2885,1.2979,1.2878
10-11-14,1.2894,1.2918,1.2865,1.291,1.2925,1.2865
11-11-14,1.2903,1.2957,1.2888,1.2903,1.2964,1.2888
12-11-14,1.2906,1.2933,1.2878,1.2901,1.294,1.2878
13-11-14,1.2899,1.2932,1.2885,1.2915,1.2938,1.2885
14-11-14,1.2915,1.3016,1.2899,1.297,1.3022,1.2899
17-11-14,1.2973,1.299,1.2934,1.298,1.2998,1.2934
18-11-14,1.2982,1.2991,1.2952,1.2978,1.2998,1.2952
19-11-14,1.2978,1.3068,1.2965,1.3056,1.3072,1.2965
20-11-14,1.3049,1.3098,1.2987,1.3001,1.3105,1.2987
21-11-14,1.2995,1.3018,1.2957,1.2997,1.3025,1.2957
24-11-14,1.2995,1.3048,1.297,1.3027,1.3054,1.297
25-11-14,1.3021,1.3043,1.2996,1.3006,1.305,1.2996
26-11-14,1.3006,1.3027,1.2966,1.2971,1.3033,1.2966
27-11-14,1.2972,1.2999,1.2955,1.2982,1.3005,1.2955
28-11-14,1.2986,1.3044,1.2976,1.3041,1.305,1.2976
01-12-14,1.3025,1.3098,1.3014,1.3062,1.3104,1.3014
02-12-14,1.3062,1.3118,1.3038,1.3112,1.3123,1.3038
03-12-14,1.3112,1.3131,1.3081,1.3123,1.3136,1.3081
04-12-14,1.3118,1.3157,1.3098,1.3121,1.3163,1.3098
05-12-14,1.3114,1.3235,1.3105,1.3222,1.3242,1.3105
08-12-14,1.3225,1.3243,1.3178,1.3192,1.3249,1.3178
09-12-14,1.3192,1.3225,1.313,1.3159,1.3232,1.313
10-12-14,1.3156,1.3178,1.3095,1.3112,1.3184,1.3095
11-12-14,1.3112,1.3156,1.3077,1.3123,1.3163,1.3077
12-12-14,1.313,1.314,1.3085,1.3138,1.3151,1.3085
15-12-14,1.3125,1.3139,1.3099,1.3126,1.3145,1.3099
16-12-14,1.3124,1.3128,1.3,1.3024,1.3135,1.3
17-12-14,1.3024,1.3113,1.3016,1.3102,1.3121,1.3016
18-12-14,1.3102,1.3164,1.3098,1.3134,1.3172,1.3098
19-12-14,1.3134,1.318,1.3122,1.3145,1.3187,1.3122
22-12-14,1.3142,1.3202,1.3142,1.3182,1.3208,1.3142
23-12-14,1.3182,1.3255,1.3177,1.3247,1.3263,1.3177
24-12-14,1.3247,1.3256,1.3217,1.3229,1.3263,1.3217
25-12-14,1.3229,1.3235,1.321,1.322,1.3241,1.321
26-12-14,1.322,1.3253,1.3199,1.3241,1.3258,1.3199
29-12-14,1.3246,1.3248,1.3195,1.3227,1.3256,1.3195
30-12-14,1.3227,1.326,1.3204,1.3213,1.3267,1.3204
31-12-14,1.321,1.3257,1.3194,1.3254,1.3264,1.3194
01-01-15,1.325,1.325,1.3231,1.324,1.326,1.3231
02-01-15,1.3233,1.3311,1.3218,1.3308,1.3318,1.3218
05-01-15,1.3305,1.3377,1.3305,1.335,1.3383,1.3305
06-01-15,1.335,1.3366,1.3307,1.3327,1.3372,1.3307
07-01-15,1.3329,1.3418,1.3323,1.3381,1.3424,1.3323
08-01-15,1.3382,1.3396,1.3349,1.3361,1.3402,1.3349
09-01-15,1.3362,1.3397,1.332,1.3332,1.3403,1.332
12-01-15,1.3333,1.3369,1.3297,1.3341,1.3374,1.3297
13-01-15,1.3336,1.337,1.3326,1.3334,1.3377,1.3326
14-01-15,1.333,1.3368,1.3312,1.3338,1.3374,1.3312
15-01-15,1.3338,1.3352,1.3212,1.326,1.3364,1.3212
16-01-15,1.326,1.3292,1.3215,1.3255,1.33,1.3215
19-01-15,1.3255,1.3338,1.3244,1.3336,1.3345,1.3244
20-01-15,1.3335,1.3411,1.3315,1.3367,1.3417,1.3315
21-01-15,1.3364,1.3397,1.3297,1.3352,1.3403,1.3297
22-01-15,1.3343,1.3404,1.331,1.3388,1.341,1.331
23-01-15,1.3394,1.3461,1.3361,1.3442,1.3467,1.3361
26-01-15,1.343,1.3482,1.3406,1.3445,1.3489,1.3406
27-01-15,1.3442,1.3448,1.3379,1.3383,1.3454,1.3379
28-01-15,1.3387,1.3569,1.3381,1.3526,1.3578,1.3381
29-01-15,1.3524,1.3552,1.3493,1.3535,1.3559,1.3493
30-01-15,1.353,1.3552,1.3488,1.353,1.356,1.3488
02-02-15,1.3538,1.3552,1.3502,1.3516,1.3559,1.3502
03-02-15,1.3515,1.3538,1.3435,1.346,1.3544,1.3435
04-02-15,1.346,1.3489,1.3429,1.3479,1.3495,1.3429
05-02-15,1.3483,1.3493,1.3432,1.3443,1.3499,1.3432
06-02-15,1.3445,1.3545,1.3421,1.3525,1.3552,1.3421
09-02-15,1.3535,1.3556,1.351,1.3533,1.3562,1.351
10-02-15,1.3532,1.357,1.3519,1.3541,1.3575,1.3519
11-02-15,1.3542,1.3627,1.354,1.3604,1.3633,1.354
12-02-15,1.3604,1.3638,1.3548,1.356,1.3643,1.3548
13-02-15,1.3559,1.3577,1.3526,1.3547,1.3584,1.3526
16-02-15,1.3543,1.3576,1.3533,1.3568,1.3582,1.3533
17-02-15,1.356,1.3576,1.3537,1.3549,1.3584,1.3537
18-02-15,1.3554,1.3609,1.3546,1.3555,1.3615,1.3546
19-02-15,1.3554,1.3591,1.3548,1.3576,1.3598,1.3548
20-02-15,1.3579,1.362,1.3569,1.3602,1.3629,1.3569
23-02-15,1.3597,1.3631,1.3575,1.3594,1.3639,1.3575
24-02-15,1.3592,1.362,1.3565,1.3572,1.3626,1.3565
25-02-15,1.3566,1.3577,1.3526,1.3528,1.3584,1.3526
26-02-15,1.3528,1.3586,1.348,1.3576,1.3593,1.348
27-02-15,1.3573,1.3633,1.3556,1.3627,1.3637,1.3556
02-03-15,1.3625,1.3661,1.3617,1.3649,1.3667,1.3617
03-03-15,1.3649,1.3662,1.3605,1.3627,1.3668,1.3605
04-03-15,1.3619,1.3684,1.3613,1.3673,1.3689,1.3613
05-03-15,1.367,1.3717,1.3659,1.3708,1.3723,1.3659
06-03-15,1.3703,1.3822,1.367,1.3771,1.383,1.367
09-03-15,1.3763,1.3821,1.3761,1.3804,1.3827,1.3761
10-03-15,1.3804,1.3906,1.3792,1.3901,1.3913,1.3792
11-03-15,1.3898,1.3908,1.3839,1.3886,1.3914,1.3839
12-03-15,1.3888,1.3888,1.3738,1.3809,1.3894,1.3738
13-03-15,1.3813,1.3939,1.3792,1.3924,1.3946,1.3792
16-03-15,1.3918,1.3929,1.3876,1.3902,1.3935,1.3876
17-03-15,1.3899,1.3914,1.3871,1.3884,1.3921,1.3871
18-03-15,1.388,1.3936,1.3749,1.3761,1.3942,1.3749
19-03-15,1.3762,1.3897,1.3723,1.3868,1.3904,1.3723
20-03-15,1.3866,1.3898,1.3765,1.3786,1.3904,1.3765
23-03-15,1.3772,1.3803,1.3641,1.3646,1.3812,1.3641
24-03-15,1.3644,1.3698,1.3603,1.366,1.3704,1.3603
25-03-15,1.366,1.3713,1.3651,1.3705,1.372,1.3651
26-03-15,1.3705,1.3721,1.3624,1.3698,1.3728,1.3624
27-03-15,1.3708,1.3725,1.3656,1.369,1.3731,1.3656
30-03-15,1.3695,1.3767,1.3691,1.3761,1.3773,1.3691
31-03-15,1.3761,1.3769,1.3707,1.3716,1.3776,1.3707
01-04-15,1.3715,1.3735,1.3605,1.3628,1.3742,1.3605
02-04-15,1.3625,1.3643,1.3558,1.3568,1.365,1.3558
03-04-15,1.3569,1.3592,1.3454,1.3496,1.3597,1.3454
06-04-15,1.3498,1.3547,1.3473,1.3532,1.3553,1.3473
07-04-15,1.3533,1.3608,1.3529,1.3599,1.3615,1.3529
08-04-15,1.3602,1.3605,1.3518,1.3565,1.3611,1.3518
09-04-15,1.3561,1.3601,1.352,1.3587,1.3608,1.352
10-04-15,1.3589,1.3683,1.3564,1.368,1.369,1.3564
13-04-15,1.3675,1.3748,1.3654,1.3711,1.3755,1.3654
14-04-15,1.3708,1.3728,1.3568,1.3596,1.3736,1.3568
15-04-15,1.3603,1.3642,1.3541,1.3562,1.3649,1.3541
16-04-15,1.3564,1.357,1.3486,1.3495,1.3578,1.3486
17-04-15,1.3493,1.351,1.3407,1.3452,1.3518,1.3407
20-04-15,1.3463,1.3496,1.3411,1.3477,1.3501,1.3411
21-04-15,1.348,1.3535,1.347,1.3511,1.3541,1.347
22-04-15,1.3505,1.3529,1.3421,1.3477,1.3535,1.3421
23-04-15,1.3472,1.3494,1.3406,1.341,1.3501,1.3406
24-04-15,1.3413,1.3435,1.3304,1.3315,1.3442,1.3304
27-04-15,1.3318,1.3339,1.3248,1.3277,1.3345,1.3248
28-04-15,1.3277,1.3303,1.3158,1.317,1.3309,1.3158
29-04-15,1.3168,1.3238,1.3145,1.3205,1.3243,1.3145
30-04-15,1.3205,1.3277,1.3185,1.323,1.3283,1.3185
01-05-15,1.3234,1.3313,1.3219,1.3298,1.332,1.3219
04-05-15,1.3302,1.3339,1.3284,1.3311,1.3345,1.3284
05-05-15,1.3312,1.338,1.3299,1.3315,1.3387,1.3299
06-05-15,1.3315,1.3326,1.3214,1.3231,1.3335,1.3214
07-05-15,1.3231,1.3336,1.3227,1.3317,1.3342,1.3227
08-05-15,1.3319,1.3342,1.3256,1.3281,1.3349,1.3256
11-05-15,1.3275,1.3374,1.3268,1.3372,1.338,1.3268
12-05-15,1.3372,1.34,1.3323,1.3342,1.3406,1.3323
13-05-15,1.3338,1.3362,1.3229,1.3244,1.3368,1.3229
14-05-15,1.3242,1.3267,1.3158,1.3196,1.3272,1.3158
15-05-15,1.3205,1.3267,1.3185,1.3201,1.3273,1.3185
18-05-15,1.3195,1.3291,1.3195,1.3287,1.3297,1.3195
19-05-15,1.3287,1.3364,1.3264,1.3357,1.3369,1.3264
20-05-15,1.3355,1.3398,1.3334,1.3368,1.3406,1.3334
21-05-15,1.3373,1.3382,1.3337,1.3363,1.3389,1.3337
22-05-15,1.3357,1.3375,1.3274,1.3359,1.3381,1.3274
25-05-15,1.3367,1.3426,1.336,1.342,1.3432,1.336
26-05-15,1.3416,1.3503,1.3401,1.3498,1.3509,1.3401
27-05-15,1.3498,1.3542,1.3469,1.3507,1.3548,1.3469
28-05-15,1.3504,1.3533,1.3465,1.3478,1.354,1.3465
29-05-15,1.3481,1.3501,1.3459,1.3475,1.3507,1.3459
01-06-15,1.3466,1.3568,1.3466,1.3562,1.3574,1.3466
02-06-15,1.356,1.3573,1.3449,1.3482,1.3578,1.3449
03-06-15,1.3487,1.3511,1.34,1.3426,1.3517,1.34
04-06-15,1.3428,1.3484,1.3411,1.3467,1.3491,1.3411
05-06-15,1.3469,1.3596,1.346,1.3576,1.3603,1.346
08-06-15,1.3577,1.363,1.352,1.3527,1.3637,1.352
09-06-15,1.3532,1.3556,1.3484,1.3513,1.3561,1.3484
10-06-15,1.3509,1.3548,1.3399,1.3415,1.3555,1.3399
11-06-15,1.3408,1.3506,1.3408,1.3445,1.3513,1.3408
12-06-15,1.344,1.3513,1.3417,1.3437,1.3519,1.3417
15-06-15,1.3432,1.3495,1.3426,1.3457,1.3501,1.3426
16-06-15,1.3458,1.3475,1.3413,1.342,1.3481,1.3413
17-06-15,1.3418,1.3484,1.3347,1.3351,1.349,1.3347
18-06-15,1.3358,1.3374,1.3279,1.3339,1.338,1.3279
19-06-15,1.3339,1.3381,1.3306,1.3342,1.3387,1.3306
22-06-15,1.3348,1.3368,1.3292,1.3352,1.3375,1.3292
23-06-15,1.3355,1.3428,1.3348,1.3407,1.3434,1.3348
24-06-15,1.3408,1.3466,1.3391,1.3426,1.3472,1.3391
25-06-15,1.343,1.3453,1.3404,1.344,1.3458,1.3404
26-06-15,1.3438,1.3499,1.3414,1.3496,1.3507,1.3414
29-06-15,1.3523,1.3565,1.3447,1.3458,1.3572,1.3447
30-06-15,1.3458,1.348,1.3435,1.3471,1.3489,1.3435
01-07-15,1.3465,1.3537,1.3445,1.3525,1.3542,1.3445
02-07-15,1.3525,1.3535,1.3467,1.3478,1.3542,1.3467
03-07-15,1.3478,1.3504,1.3447,1.3453,1.351,1.3447
06-07-15,1.3452,1.3525,1.3452,1.3478,1.3531,1.3452
07-07-15,1.3478,1.3582,1.3477,1.3534,1.3589,1.3477
08-07-15,1.3537,1.3584,1.3485,1.3491,1.3591,1.3485
09-07-15,1.3491,1.353,1.3485,1.3496,1.3538,1.3485
10-07-15,1.3504,1.3519,1.3469,1.3508,1.3526,1.3469
13-07-15,1.3506,1.3585,1.3492,1.3561,1.3591,1.3492
14-07-15,1.3565,1.363,1.355,1.3606,1.3636,1.355
15-07-15,1.3606,1.3669,1.3578,1.3651,1.3676,1.3578
16-07-15,1.3651,1.3686,1.3635,1.3668,1.3692,1.3635
17-07-15,1.3668,1.3683,1.364,1.3674,1.3688,1.364
20-07-15,1.3671,1.3735,1.367,1.3702,1.374,1.367
21-07-15,1.3703,1.3722,1.3619,1.3636,1.3729,1.3619
22-07-15,1.3631,1.3677,1.3606,1.3651,1.3683,1.3606
23-07-15,1.3652,1.369,1.3641,1.3687,1.3698,1.3641
24-07-15,1.3682,1.3758,1.3672,1.3713,1.3763,1.3672
27-07-15,1.3715,1.3737,1.3662,1.3681,1.3742,1.3662
28-07-15,1.3682,1.3693,1.3616,1.3628,1.37,1.3616
29-07-15,1.3631,1.369,1.3616,1.3687,1.3697,1.3616
30-07-15,1.3685,1.3769,1.3679,1.3746,1.3775,1.3679
31-07-15,1.3746,1.3775,1.3652,1.3716,1.378,1.3652
03-08-15,1.3711,1.3784,1.3703,1.377,1.3791,1.3703
04-08-15,1.3779,1.3817,1.3746,1.3808,1.3823,1.3746
05-08-15,1.3808,1.3872,1.38,1.3837,1.3878,1.38
06-08-15,1.3835,1.3886,1.3818,1.3836,1.3892,1.3818
07-08-15,1.383,1.3898,1.3819,1.3846,1.3904,1.3819
10-08-15,1.3835,1.3884,1.3798,1.3815,1.3889,1.3798
11-08-15,1.3816,1.4049,1.3789,1.4012,1.4056,1.3789
12-08-15,1.4011,1.4164,1.3981,1.3985,1.417,1.3981
13-08-15,1.3982,1.4036,1.3886,1.3963,1.4043,1.3886
14-08-15,1.3964,1.4079,1.3955,1.4062,1.4085,1.3955
17-08-15,1.4061,1.4108,1.405,1.4075,1.4114,1.405
18-08-15,1.407,1.4091,1.4003,1.403,1.4099,1.4003
19-08-15,1.4032,1.4079,1.3954,1.4031,1.4086,1.3954
20-08-15,1.4026,1.4075,1.398,1.402,1.4081,1.398
21-08-15,1.4019,1.4095,1.4018,1.4078,1.4102,1.4018
24-08-15,1.4078,1.4166,1.4056,1.4099,1.4173,1.4056
25-08-15,1.4103,1.4109,1.3938,1.4048,1.4117,1.3938
26-08-15,1.405,1.4082,1.3977,1.4061,1.4089,1.3977
27-08-15,1.4055,1.4075,1.3971,1.3984,1.4082,1.3971
28-08-15,1.3984,1.4092,1.3968,1.4088,1.41,1.3968
31-08-15,1.4088,1.4142,1.4082,1.411,1.4148,1.4082
01-09-15,1.4109,1.414,1.4047,1.4122,1.4146,1.4047
02-09-15,1.4123,1.4188,1.4107,1.4147,1.4193,1.4107
03-09-15,1.4148,1.4181,1.4102,1.4157,1.4187,1.4102
04-09-15,1.4162,1.4246,1.4137,1.4241,1.4254,1.4137
07-09-15,1.4235,1.4284,1.4218,1.4273,1.429,1.4218
08-09-15,1.4269,1.4294,1.4168,1.4177,1.4301,1.4168
09-09-15,1.4177,1.4177,1.4105,1.4162,1.4184,1.4105
10-09-15,1.4159,1.4241,1.4115,1.4132,1.425,1.4115
11-09-15,1.4123,1.4173,1.4067,1.4118,1.4179,1.4067
14-09-15,1.4123,1.413,1.4044,1.4063,1.414,1.4044
15-09-15,1.4063,1.407,1.3981,1.4012,1.4078,1.3981
16-09-15,1.4015,1.4032,1.3956,1.3962,1.4039,1.3956
17-09-15,1.3962,1.4016,1.3879,1.3976,1.4023,1.3879
18-09-15,1.3977,1.4014,1.3881,1.3995,1.402,1.3881
21-09-15,1.3995,1.4117,1.3993,1.409,1.4123,1.3993
22-09-15,1.4096,1.4199,1.4087,1.416,1.4205,1.4087
23-09-15,1.4163,1.428,1.4156,1.4255,1.4285,1.4156
24-09-15,1.4253,1.4299,1.4208,1.4216,1.4305,1.4208
25-09-15,1.4214,1.4272,1.4208,1.4251,1.428,1.4208
28-09-15,1.4251,1.4296,1.424,1.4277,1.4303,1.424
29-09-15,1.4279,1.4334,1.4265,1.4277,1.434,1.4265
30-09-15,1.4277,1.428,1.4205,1.422,1.429,1.4205
01-10-15,1.4221,1.4309,1.4207,1.4305,1.4315,1.4207
02-10-15,1.4303,1.4364,1.4283,1.4324,1.4371,1.4283
05-10-15,1.4315,1.4328,1.4177,1.4204,1.4334,1.4177
06-10-15,1.4202,1.428,1.418,1.4183,1.4287,1.418
07-10-15,1.4183,1.4245,1.4063,1.4121,1.4252,1.4063
08-10-15,1.4114,1.4143,1.4029,1.4043,1.4151,1.4029
09-10-15,1.4043,1.4054,1.3921,1.3951,1.4062,1.3921
12-10-15,1.3942,1.4027,1.3935,1.3987,1.4034,1.3935
13-10-15,1.3987,1.4039,1.3975,1.4023,1.4045,1.3975
14-10-15,1.4016,1.4038,1.376,1.3784,1.4045,1.376
15-10-15,1.3784,1.3824,1.3721,1.3771,1.3832,1.3721
16-10-15,1.3769,1.3851,1.3752,1.3832,1.3858,1.3752
19-10-15,1.3837,1.3893,1.381,1.3882,1.3899,1.381
20-10-15,1.3882,1.3926,1.3865,1.3903,1.3933,1.3865
21-10-15,1.3904,1.3945,1.3882,1.3942,1.3953,1.3882
22-10-15,1.394,1.3966,1.3903,1.3939,1.3974,1.3903
23-10-15,1.3936,1.3983,1.383,1.3976,1.399,1.383
26-10-15,1.3979,1.3998,1.3899,1.3919,1.4006,1.3899
27-10-15,1.3919,1.3975,1.3899,1.3966,1.398,1.3899
28-10-15,1.3968,1.4049,1.3906,1.4023,1.4055,1.3906
29-10-15,1.4018,1.4072,1.4008,1.4034,1.4078,1.4008
30-10-15,1.4033,1.4038,1.3976,1.4005,1.4048,1.3976
02-11-15,1.4011,1.4042,1.3957,1.3966,1.4048,1.3957
03-11-15,1.397,1.4014,1.3945,1.3954,1.402,1.3945
04-11-15,1.3953,1.4058,1.3925,1.4031,1.4065,1.3925
05-11-15,1.4029,1.4085,1.4015,1.4065,1.4092,1.4015
06-11-15,1.4063,1.4217,1.4049,1.4209,1.4223,1.4049
09-11-15,1.4208,1.426,1.4198,1.4226,1.4266,1.4198
10-11-15,1.4222,1.4241,1.4202,1.4216,1.4249,1.4202
11-11-15,1.422,1.4233,1.4178,1.4198,1.4238,1.4178
12-11-15,1.4198,1.4219,1.4149,1.4186,1.4225,1.4149
13-11-15,1.4184,1.4246,1.4172,1.4238,1.4252,1.4172
16-11-15,1.4238,1.4253,1.42,1.4221,1.4261,1.42
17-11-15,1.4224,1.4243,1.4202,1.4236,1.425,1.4202
18-11-15,1.4235,1.4265,1.4205,1.421,1.4271,1.4205
19-11-15,1.421,1.4215,1.411,1.4128,1.4221,1.411
20-11-15,1.4123,1.4154,1.4094,1.4125,1.416,1.4094
23-11-15,1.4125,1.4196,1.4122,1.417,1.4203,1.4122
24-11-15,1.417,1.4179,1.4095,1.41,1.4186,1.4095
25-11-15,1.4097,1.4105,1.4016,1.4048,1.4115,1.4016
26-11-15,1.4044,1.4088,1.4028,1.4078,1.4094,1.4028
27-11-15,1.4081,1.415,1.4068,1.4133,1.4158,1.4068
30-11-15,1.4135,1.4155,1.408,1.4102,1.4163,1.408
01-12-15,1.4106,1.4118,1.4045,1.4054,1.4125,1.4045
02-12-15,1.406,1.4134,1.4046,1.4117,1.4139,1.4046
03-12-15,1.4112,1.4137,1.3926,1.394,1.4142,1.3926
04-12-15,1.3946,1.4001,1.3916,1.3971,1.4009,1.3916
07-12-15,1.3971,1.4064,1.3969,1.406,1.407,1.3969
08-12-15,1.406,1.4132,1.4042,1.4083,1.4139,1.4042
09-12-15,1.4083,1.4094,1.4021,1.4042,1.41,1.4021
10-12-15,1.4047,1.4056,1.3979,1.4032,1.4062,1.3979
11-12-15,1.4035,1.4144,1.4021,1.4125,1.4152,1.4021
14-12-15,1.4132,1.4137,1.4061,1.4088,1.4144,1.4061
15-12-15,1.4088,1.411,1.4021,1.406,1.4116,1.4021
16-12-15,1.4057,1.4127,1.4021,1.4068,1.4135,1.4021
17-12-15,1.406,1.4219,1.4057,1.418,1.4226,1.4057
18-12-15,1.418,1.4205,1.4099,1.4122,1.4212,1.4099
21-12-15,1.4129,1.4135,1.4065,1.4078,1.4143,1.4065
22-12-15,1.407,1.408,1.4026,1.4037,1.4085,1.4026
23-12-15,1.4036,1.4089,1.4025,1.4041,1.4096,1.4025
24-12-15,1.404,1.4069,1.4028,1.4049,1.4077,1.4028
25-12-15,1.4049,1.4051,1.4031,1.4044,1.4059,1.4031
28-12-15,1.405,1.4087,1.4036,1.4065,1.4094,1.4036
29-12-15,1.4059,1.4144,1.405,1.4125,1.4151,1.405
30-12-15,1.4115,1.4162,1.4102,1.414,1.4169,1.4102
31-12-15,1.414,1.4204,1.411,1.4175,1.4214,1.411
01-01-16,1.4175,1.4177,1.4167,1.4177,1.4182,1.4167
04-01-16,1.4174,1.4279,1.4148,1.4237,1.4285,1.4148
05-01-16,1.424,1.4285,1.422,1.4249,1.4292,1.422
06-01-16,1.4251,1.4388,1.4239,1.4359,1.4396,1.4239
07-01-16,1.4359,1.4427,1.4286,1.4331,1.4436,1.4286
08-01-16,1.4327,1.4428,1.4269,1.4424,1.4432,1.4269
11-01-16,1.4424,1.4442,1.4313,1.434,1.4448,1.4313
12-01-16,1.434,1.4409,1.4321,1.4376,1.4414,1.4321
13-01-16,1.4376,1.4384,1.4303,1.4362,1.4393,1.4303
14-01-16,1.4365,1.4409,1.4357,1.4367,1.4414,1.4357
15-01-16,1.436,1.4425,1.4356,1.44,1.4431,1.4356
18-01-16,1.44,1.4407,1.4375,1.4388,1.4414,1.4375
19-01-16,1.4387,1.44,1.4328,1.4368,1.4407,1.4328
20-01-16,1.4364,1.4411,1.4349,1.4373,1.4417,1.4349
21-01-16,1.4373,1.4396,1.4315,1.4317,1.4401,1.4315
22-01-16,1.432,1.4341,1.4248,1.4295,1.4347,1.4248
25-01-16,1.4295,1.4315,1.4257,1.4298,1.4322,1.4257
26-01-16,1.4294,1.4328,1.4236,1.4264,1.4334,1.4236
27-01-16,1.4264,1.4325,1.4238,1.4317,1.4331,1.4238
28-01-16,1.4315,1.4327,1.4228,1.4275,1.4333,1.4228
29-01-16,1.4275,1.4308,1.4196,1.4239,1.4315,1.4196
01-02-16,1.4247,1.4277,1.4211,1.4225,1.4283,1.4211
02-02-16,1.4225,1.4293,1.4211,1.4275,1.4299,1.4211
03-02-16,1.4283,1.4335,1.4107,1.4136,1.4341,1.4107
04-02-16,1.4131,1.4167,1.3943,1.3972,1.4174,1.3943
05-02-16,1.3972,1.4095,1.3932,1.4065,1.4101,1.3932
08-02-16,1.406,1.4102,1.4021,1.4038,1.4109,1.4021
09-02-16,1.4038,1.4083,1.3945,1.3966,1.409,1.3945
10-02-16,1.3966,1.3976,1.3901,1.3913,1.3985,1.3901
11-02-16,1.3911,1.3933,1.3855,1.3894,1.3941,1.3855
12-02-16,1.3888,1.3995,1.388,1.3977,1.4,1.388
15-02-16,1.397,1.4029,1.3956,1.3993,1.4036,1.3956
16-02-16,1.3995,1.4066,1.3961,1.405,1.4074,1.3961
17-02-16,1.4049,1.4111,1.4019,1.4032,1.4117,1.4019
18-02-16,1.403,1.4055,1.4004,1.4026,1.4062,1.4004
19-02-16,1.4028,1.4092,1.4019,1.405,1.4099,1.4019
22-02-16,1.405,1.4072,1.3978,1.399,1.4081,1.3978
23-02-16,1.399,1.409,1.398,1.4072,1.4098,1.398
24-02-16,1.4068,1.4109,1.4018,1.405,1.4115,1.4018
25-02-16,1.4046,1.406,1.3996,1.4017,1.407,1.3996
26-02-16,1.4017,1.4097,1.3983,1.4068,1.4104,1.3983
29-02-16,1.4075,1.4115,1.4034,1.4064,1.4123,1.4034
